onset	duration	run_number	trial_number	task	trial_type	eyemov_amplitude	eyemov_direction	sequence_num	sequence_trial
54610.16103	1.233501533	5	1	1	3	5	33	1	1
54611.393	1.201768133	5	2	1	3	5	33	1	2
54612.59336	1.202110733	5	3	1	3	5	33	1	3
54613.79381	1.201821333	5	4	1	3	5	33	1	4
54614.99608	1.210392133	5	5	1	3	5	33	1	5
54616.21293	1.200154733	5	6	1	3	5	33	1	6
54617.41144	1.201814533	5	7	1	3	5	33	1	7
54618.6118	1.201731033	5	8	1	3	5	33	1	8
54619.81226	1.201994033	5	9	1	3	5	33	1	9
54621.01264	1.201799733	5	10	1	3	5	33	1	10
54622.21324	1.201567333	5	11	1	3	5	33	1	11
54623.41351	1.202053533	5	12	1	3	5	33	1	12
54624.6139	1.201974733	5	13	1	3	5	33	1	13
54625.81431	1.201828733	5	14	1	3	5	33	1	14
54627.01473	1.201606833	5	15	1	3	5	33	1	15
54628.21514	1.201992533	5	16	1	3	5	33	1	16
54629.45085	1.208345333	5	17	1	1	4	1	2	1
54630.65766	1.201708733	5	18	1	2	4	17	2	2
54631.85819	1.201977133	5	19	1	1	4	2	2	3
54633.05843	1.202001833	5	20	1	2	4	18	2	4
54634.25884	1.201817033	5	21	1	1	4	3	2	5
54635.45927	1.201702133	5	22	1	2	4	19	2	6
54636.65968	1.201513033	5	23	1	1	4	4	2	7
54637.86019	1.201722433	5	24	1	2	4	20	2	8
54639.06054	1.202067733	5	25	1	1	4	5	2	9
54640.26091	1.201891933	5	26	1	2	4	21	2	10
54641.4613	1.201740633	5	27	1	1	4	6	2	11
54642.66174	1.201508633	5	28	1	2	4	22	2	12
54643.86218	1.201801733	5	29	1	1	4	7	2	13
54645.06256	1.201626133	5	30	1	2	4	23	2	14
54646.26298	1.201892233	5	31	1	1	4	8	2	15
54647.46334	1.201778633	5	32	1	2	4	24	2	16
54648.66375	1.202004633	5	33	1	1	4	9	2	17
54649.86411	1.201930233	5	34	1	2	4	25	2	18
54651.0646	1.201669033	5	35	1	1	4	10	2	19
54652.26499	1.202002133	5	36	1	2	4	26	2	20
54653.46538	1.201869333	5	37	1	1	4	11	2	21
54654.66579	1.201629233	5	38	1	2	4	27	2	22
54655.8659	1.202348233	5	39	1	1	4	12	2	23
54657.06668	1.201789133	5	40	1	2	4	28	2	24
54658.26703	1.201738233	5	41	1	1	4	13	2	25
54659.46746	1.202020533	5	42	1	2	4	29	2	26
54660.66789	1.201771033	5	43	1	1	4	14	2	27
54661.86828	1.201660733	5	44	1	2	4	30	2	28
54663.0687	1.201905033	5	45	1	1	4	15	2	29
54664.26907	1.201836433	5	46	1	2	4	31	2	30
54665.46961	1.201530033	5	47	1	1	4	16	2	31
54666.66987	1.202047233	5	48	1	2	4	32	2	32
54667.88952	1.199067433	5	49	1	3	5	33	3	1
54669.08738	1.201959333	5	50	1	3	5	33	3	2
54670.2878	1.201743833	5	51	1	3	5	33	3	3
54671.48837	1.201377833	5	52	1	3	5	33	3	4
54672.6886	1.201882333	5	53	1	3	5	33	3	5
54673.88902	1.201646733	5	54	1	3	5	33	3	6
54675.08934	1.202090033	5	55	1	3	5	33	3	7
54676.28982	1.201815833	5	56	1	3	5	33	3	8
54677.49027	1.201657633	5	57	1	3	5	33	3	9
54678.69075	1.201817533	5	58	1	3	5	33	3	10
54679.89117	1.201664133	5	59	1	3	5	33	3	11
54681.09143	1.202089233	5	60	1	3	5	33	3	12
54682.29188	1.201851833	5	61	1	3	5	33	3	13
54683.49232	1.201698933	5	62	1	3	5	33	3	14
54684.69271	1.202075333	5	63	1	3	5	33	3	15
54685.89313	1.201928933	5	64	1	3	5	33	3	16
54687.10312	1.200617033	5	65	1	1	2	1	4	1
54688.30225	1.201745633	5	66	1	2	2	17	4	2
54689.50269	1.201617833	5	67	1	1	2	2	4	3
54690.70299	1.202049233	5	68	1	2	2	18	4	4
54691.9035	1.201736733	5	69	1	1	2	3	4	5
54693.1039	1.202083433	5	70	1	2	2	19	4	6
54694.30435	1.201902933	5	71	1	1	2	4	4	7
54695.50472	1.201730433	5	72	1	2	2	20	4	8
54696.70515	1.201566433	5	73	1	1	2	5	4	9
54697.90558	1.201966333	5	74	1	2	2	21	4	10
54699.10595	1.201869933	5	75	1	1	2	6	4	11
54700.30636	1.201702333	5	76	1	2	2	22	4	12
54701.50676	1.202014733	5	77	1	1	2	7	4	13
54702.70719	1.201805733	5	78	1	2	2	23	4	14
54703.9076	1.201505833	5	79	1	1	2	8	4	15
54705.10775	1.202161133	5	80	1	2	2	24	4	16
54706.30846	1.202136233	5	81	1	1	2	9	4	17
54707.50888	1.201953333	5	82	1	2	2	25	4	18
54708.70928	1.201853233	5	83	1	1	2	10	4	19
54709.90963	1.201684433	5	84	1	2	2	26	4	20
54711.11005	1.202035733	5	85	1	1	2	11	4	21
54712.31043	1.201833433	5	86	1	2	2	27	4	22
54713.51088	1.201564433	5	87	1	1	2	12	4	23
54714.7112	1.202003933	5	88	1	2	2	28	4	24
54715.91172	1.201690033	5	89	1	1	2	13	4	25
54717.11213	1.202001333	5	90	1	2	2	29	4	26
54718.31249	1.201861733	5	91	1	1	2	14	4	27
54719.51293	1.201686633	5	92	1	2	2	30	4	28
54720.71331	1.202052433	5	93	1	1	2	15	4	29
54721.91373	1.201902933	5	94	1	2	2	31	4	30
54723.11414	1.201726833	5	95	1	1	2	16	4	31
54724.31455	1.202005133	5	96	1	2	2	32	4	32
54725.52467	1.199116433	5	97	1	3	5	33	5	1
54726.72502	1.199085633	5	98	1	3	5	33	5	2
54727.92542	1.199037533	5	99	1	3	5	33	5	3
54729.12564	1.199337133	5	100	1	3	5	33	5	4
54730.326	1.199473633	5	101	1	3	5	33	5	5
54731.5265	1.199315833	5	102	1	3	5	33	5	6
54732.72684	1.199314933	5	103	1	3	5	33	5	7
54733.92763	1.200148233	5	104	1	3	5	33	5	8
54735.12651	1.201576033	5	105	1	3	5	33	5	9
54736.32699	1.201831833	5	106	1	3	5	33	5	10
54737.52746	1.201681333	5	107	1	3	5	33	5	11
54738.72779	1.202065433	5	108	1	3	5	33	5	12
54739.92822	1.201876933	5	109	1	3	5	33	5	13
54741.12858	1.201720133	5	110	1	3	5	33	5	14
54742.32905	1.201524333	5	111	1	3	5	33	5	15
54743.52944	1.201818933	5	112	1	3	5	33	5	16
54744.75629	1.200056933	5	113	1	1	1	1	6	1
54745.955	1.202156033	5	114	1	2	1	17	6	2
54747.15567	1.201645633	5	115	1	1	1	2	6	3
54748.35602	1.201570233	5	116	1	2	1	18	6	4
54749.55647	1.201854733	5	117	1	1	1	3	6	5
54750.75687	1.201685733	5	118	1	2	1	19	6	6
54751.9573	1.202007633	5	119	1	1	1	4	6	7
54753.1577	1.201845633	5	120	1	2	1	20	6	8
54754.35809	1.201699533	5	121	1	1	1	5	6	9
54755.55853	1.202059633	5	122	1	2	1	21	6	10
54756.75892	1.201940033	5	123	1	1	1	6	6	11
54757.95936	1.201779033	5	124	1	2	1	22	6	12
54759.15976	1.201641233	5	125	1	1	1	7	6	13
54760.36019	1.202000133	5	126	1	2	1	23	6	14
54761.56058	1.201781433	5	127	1	1	1	8	6	15
54762.76091	1.202270733	5	128	1	2	1	24	6	16
54763.9614	1.202009133	5	129	1	1	1	9	6	17
54765.16181	1.201857333	5	130	1	2	1	25	6	18
54766.36223	1.201715333	5	131	1	1	1	10	6	19
54767.56274	1.201911833	5	132	1	2	1	26	6	20
54768.76304	1.201915833	5	133	1	1	1	11	6	21
54769.96342	1.201781933	5	134	1	2	1	27	6	22
54771.16383	1.202079033	5	135	1	1	1	12	6	23
54772.36422	1.201961133	5	136	1	2	1	28	6	24
54773.56461	1.201852733	5	137	1	1	1	13	6	25
54774.76509	1.201604833	5	138	1	2	1	29	6	26
54775.96548	1.202039133	5	139	1	1	1	14	6	27
54777.1659	1.201828233	5	140	1	2	1	30	6	28
54778.36633	1.201704433	5	141	1	1	1	15	6	29
54779.56675	1.201990533	5	142	1	2	1	31	6	30
54780.76714	1.201805133	5	143	1	1	1	16	6	31
54781.96753	1.202154733	5	144	1	2	1	32	6	32
54783.1763	1.201685633	5	145	1	3	5	33	7	1
54784.37667	1.202013033	5	146	1	3	5	33	7	2
