onset	duration	run_number	trial_number	task	trial_type	eyemov_amplitude	eyemov_direction	sequence_num	sequence_trial
4009.655046	1.215415533	1	1	1	3	5	33	1	1
4010.87038	1.200465033	1	2	1	3	5	33	1	2
4012.070722	1.199602433	1	3	1	3	5	33	1	3
4013.27017	1.199856933	1	4	1	3	5	33	1	4
4014.470579	1.200105733	1	5	1	3	5	33	1	5
4015.669981	1.199685233	1	6	1	3	5	33	1	6
4016.869547	1.200006333	1	7	1	3	5	33	1	7
4018.069513	1.199853233	1	8	1	3	5	33	1	8
4019.269299	1.199899733	1	9	1	3	5	33	1	9
4020.469137	1.199958533	1	10	1	3	5	33	1	10
4021.668991	1.199944433	1	11	1	3	5	33	1	11
4022.868864	1.199885733	1	12	1	3	5	33	1	12
4024.06868	1.199917133	1	13	1	3	5	33	1	13
4025.26854	1.199919433	1	14	1	3	5	33	1	14
4026.468392	1.199918333	1	15	1	3	5	33	1	15
4027.668251	1.199924333	1	16	1	3	5	33	1	16
4028.935621	1.199462033	1	17	1	1	2	1	2	1
4030.134754	1.199790033	1	18	1	2	2	17	2	2
4031.334502	1.200370133	1	19	1	1	2	2	2	3
4032.534864	1.199452933	1	20	1	2	2	18	2	4
4033.734239	1.199879033	1	21	1	1	2	3	2	5
4034.934106	1.199915733	1	22	1	2	2	19	2	6
4036.133944	1.199890333	1	23	1	1	2	4	2	7
4037.333768	1.199902233	1	24	1	2	2	20	2	8
4038.533606	1.199907733	1	25	1	1	2	5	2	9
4039.733498	1.199943333	1	26	1	2	2	21	2	10
4040.933785	1.199513333	1	27	1	1	2	6	2	11
4042.13323	1.200350033	1	28	1	2	2	22	2	12
4043.333335	1.199616633	1	29	1	1	2	7	2	13
4044.53289	1.199958833	1	30	1	2	2	23	2	14
4045.732776	1.199854933	1	31	1	1	2	8	2	15
4046.932639	1.199919533	1	32	1	2	2	24	2	16
4048.132488	1.199846633	1	33	1	1	2	9	2	17
4049.332331	1.199963733	1	34	1	2	2	25	2	18
4050.532231	1.199838433	1	35	1	1	2	10	2	19
4051.732102	1.199868233	1	36	1	2	2	26	2	20
4052.9319	1.199871533	1	37	1	1	2	11	2	21
4054.131762	1.199930533	1	38	1	2	2	27	2	22
4055.331623	1.199850733	1	39	1	1	2	12	2	23
4056.531465	1.200230133	1	40	1	2	2	28	2	24
4057.731586	1.199604833	1	41	1	1	2	13	2	25
4058.931189	1.199909033	1	42	1	2	2	29	2	26
4060.131032	1.199855933	1	43	1	1	2	14	2	27
4061.330874	1.199934733	1	44	1	2	2	30	2	28
4062.530724	1.200216733	1	45	1	1	2	15	2	29
4063.730985	1.199708633	1	46	1	2	2	31	2	30
4064.930466	1.199845633	1	47	1	1	2	16	2	31
4066.130307	1.199913333	1	48	1	2	2	32	2	32
4067.330143	1.199943733	1	49	1	3	5	33	3	1
4068.53	1.199977733	1	50	1	3	5	33	3	2
4069.729884	1.199863433	1	51	1	3	5	33	3	3
4070.929701	1.199920033	1	52	1	3	5	33	3	4
4072.129552	1.199946333	1	53	1	3	5	33	3	5
4073.329461	1.200321233	1	54	1	3	5	33	3	6
4074.529683	1.199525533	1	55	1	3	5	33	3	7
4075.729129	1.199960733	1	56	1	3	5	33	3	8
4076.929014	1.200448733	1	57	1	3	5	33	3	9
4078.129246	1.199563533	1	58	1	3	5	33	3	10
4079.328742	1.199881733	1	59	1	3	5	33	3	11
4080.528886	1.199581433	1	60	1	3	5	33	3	12
4081.728401	1.199929533	1	61	1	3	5	33	3	13
4082.928298	1.199909033	1	62	1	3	5	33	3	14
4084.128123	1.199984733	1	63	1	3	5	33	3	15
4085.328036	1.199935833	1	64	1	3	5	33	3	16
4086.527861	1.199853233	1	65	1	1	4	1	4	1
4087.7282	1.199436233	1	66	1	2	4	17	4	2
4088.927569	1.199872033	1	67	1	1	4	2	4	3
4090.127436	1.199872633	1	68	1	2	4	18	4	4
4091.327241	1.199868633	1	69	1	1	4	3	4	5
4092.527097	1.199966733	1	70	1	2	4	19	4	6
4093.726988	1.199948233	1	71	1	1	4	4	4	7
4094.926858	1.199922033	1	72	1	2	4	20	4	8
4096.126716	1.199879833	1	73	1	1	4	5	4	9
4097.326556	1.199951733	1	74	1	2	4	21	4	10
4098.526431	1.199855833	1	75	1	1	4	6	4	11
4099.726273	1.200295933	1	76	1	2	4	22	4	12
4100.926496	1.199536133	1	77	1	1	4	7	4	13
4102.126041	1.199867433	1	78	1	2	4	23	4	14
4103.325867	1.199858333	1	79	1	1	4	8	4	15
4104.525721	1.199911133	1	80	1	2	4	24	4	16
4105.725564	1.199855833	1	81	1	1	4	9	4	17
4106.925391	1.199940533	1	82	1	2	4	25	4	18
4108.125281	1.199814533	1	83	1	1	4	10	4	19
4109.325087	1.200272933	1	84	1	2	4	26	4	20
4110.525232	1.199621433	1	85	1	1	4	11	4	21
4111.724824	1.199949333	1	86	1	2	4	27	4	22
4112.924704	1.199825433	1	87	1	1	4	12	4	23
4114.12453	1.199939433	1	88	1	2	4	28	4	24
4115.324384	1.199908033	1	89	1	1	4	13	4	25
4116.524263	1.199884133	1	90	1	2	4	29	4	26
4117.72408	1.199975633	1	91	1	1	4	14	4	27
4118.924032	1.199823133	1	92	1	2	4	30	4	28
4120.123839	1.200317733	1	93	1	1	4	15	4	29
4121.324119	1.199475233	1	94	1	2	4	31	4	30
4122.523545	1.199851133	1	95	1	1	4	16	4	31
4123.723413	1.199913933	1	96	1	2	4	32	4	32
4124.923263	1.199912233	1	97	1	3	5	33	5	1
4126.123097	1.199931733	1	98	1	3	5	33	5	2
4127.322961	1.199954733	1	99	1	3	5	33	5	3
4128.522773	1.200011533	1	100	1	3	5	33	5	4
4129.722712	1.199861933	1	101	1	3	5	33	5	5
4130.922513	1.199918333	1	102	1	3	5	33	5	6
4132.122381	1.199910433	1	103	1	3	5	33	5	7
4133.322223	1.199954833	1	104	1	3	5	33	5	8
4134.522079	1.199942233	1	105	1	3	5	33	5	9
4135.721948	1.199928633	1	106	1	3	5	33	5	10
4136.921794	1.199921733	1	107	1	3	5	33	5	11
4138.121646	1.199933733	1	108	1	3	5	33	5	12
4139.321514	1.199919333	1	109	1	3	5	33	5	13
4140.521387	1.199893233	1	110	1	3	5	33	5	14
4141.721221	1.199955133	1	111	1	3	5	33	5	15
4142.921081	1.199913833	1	112	1	3	5	33	5	16
4144.129338	1.199776233	1	113	1	1	1	1	6	1
4145.329102	1.200293433	1	114	1	2	1	17	6	2
4146.529267	1.199618433	1	115	1	1	1	2	6	3
4147.728822	1.199938733	1	116	1	2	1	18	6	4
4148.928684	1.199828533	1	117	1	1	1	3	6	5
4150.12851	1.199947133	1	118	1	2	1	19	6	6
4151.328376	1.199890533	1	119	1	1	1	4	6	7
4152.528256	1.199912533	1	120	1	2	1	20	6	8
4153.728109	1.199843633	1	121	1	1	1	5	6	9
4154.927942	1.199939133	1	122	1	2	1	21	6	10
4156.127812	1.199953733	1	123	1	1	1	6	6	11
4157.327688	1.200243533	1	124	1	2	1	22	6	12
4158.527787	1.199615633	1	125	1	1	1	7	6	13
4159.727353	1.199900133	1	126	1	2	1	23	6	14
4160.927182	1.199880233	1	127	1	1	1	8	6	15
4162.127039	1.199966733	1	128	1	2	1	24	6	16
4163.326979	1.199773633	1	129	1	1	1	9	6	17
4164.526744	1.199998833	1	130	1	2	1	25	6	18
4165.726659	1.199852633	1	131	1	1	1	10	6	19
4166.926505	1.199911733	1	132	1	2	1	26	6	20
4168.126351	1.200364833	1	133	1	1	1	11	6	21
4169.32674	1.199430433	1	134	1	2	1	27	6	22
4170.52609	1.199845233	1	135	1	1	1	12	6	23
4171.725932	1.199924033	1	136	1	2	1	28	6	24
4172.925788	1.199876033	1	137	1	1	1	13	6	25
4174.125657	1.199912133	1	138	1	2	1	29	6	26
4175.32599	1.199391833	1	139	1	1	1	14	6	27
4176.525727	1.199557033	1	140	1	2	1	30	6	28
4177.725218	1.199925733	1	141	1	1	1	15	6	29
4178.92507	1.199940633	1	142	1	2	1	31	6	30
4180.124943	1.199836733	1	143	1	1	1	16	6	31
4181.324786	1.199948833	1	144	1	2	1	32	6	32
4182.524643	1.199930033	1	145	1	3	5	33	7	1
4183.72456	1.199851533	1	146	1	3	5	33	7	2
4184.924334	1.200326133	1	147	1	3	5	33	7	3
4186.124341	1.199756833	1	148	1	3	5	33	7	4
4187.324035	1.199943433	1	149	1	3	5	33	7	5
4188.523912	1.199929133	1	150	1	3	5	33	7	6
4189.72376	1.199946633	1	151	1	3	5	33	7	7
4190.923626	1.199952733	1	152	1	3	5	33	7	8
4192.123494	1.199907433	1	153	1	3	5	33	7	9
4193.323333	1.199938633	1	154	1	3	5	33	7	10
4194.5232	1.199910933	1	155	1	3	5	33	7	11
4195.723039	1.200014833	1	156	1	3	5	33	7	12
4196.922963	1.199855233	1	157	1	3	5	33	7	13
4198.122764	1.199899933	1	158	1	3	5	33	7	14
4199.322597	1.199967133	1	159	1	3	5	33	7	15
4200.522501	1.199911333	1	160	1	3	5	33	7	16
4201.722332	1.200243433	1	161	1	1	3	1	8	1
4202.922509	1.199600333	1	162	1	2	3	17	8	2
4204.122064	1.199817833	1	163	1	1	3	2	8	3
4205.321883	1.199967633	1	164	1	2	3	18	8	4
4206.521766	1.199827133	1	165	1	1	3	3	8	5
4207.721588	1.199966133	1	166	1	2	3	19	8	6
4208.92148	1.200153833	1	167	1	1	3	4	8	7
4210.121645	1.199589733	1	168	1	2	3	20	8	8
4211.32117	1.199882633	1	169	1	1	3	5	8	9
4212.521022	1.199915533	1	170	1	2	3	21	8	10
4213.720869	1.199868533	1	171	1	1	3	6	8	11
4214.920725	1.199949333	1	172	1	2	3	22	8	12
4216.120603	1.199934533	1	173	1	1	3	7	8	13
4217.320436	1.199952133	1	174	1	2	3	23	8	14
4218.520315	1.199823833	1	175	1	1	3	8	8	15
4219.720146	1.199939733	1	176	1	2	3	24	8	16
